Classification Name,Classification Code,Series Name,Series Code,Country Name,Country Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Canada,CAN,0.15,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Cayman Islands,CYM,0.19,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Central African Republic,CAF,0.153,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Chad,TCD,0.176,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Chile,CHL,0.115,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,China,CHN,0.167,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Colombia,COL,0.191,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Comoros,COM,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Congo, Dem. Rep.",COD,0.131,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Congo, Rep.",COG,0.159,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Costa Rica,CRI,0.156,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Côte d'Ivoire,CIV,0.133,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Croatia,HRV,0.119,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Curacao,CUW,0.212,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Cyprus,CYP,0.146,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Czech Republic,CZE,0.102,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Denmark,DNK,0.099,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Djibouti,DJI,0.161,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Dominica,DMA,0.191,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Dominican Republic,DOM,0.193,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,East Asia & Pacific,EAS,0.167,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Ecuador,ECU,0.291,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Egypt, Arab Rep.",EGY,0.168,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,El Salvador,SLV,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Equatorial Guinea,GNQ,0.177,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Estonia,EST,0.107,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Eswatini,SWZ,0.148,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Ethiopia,ETH,0.143,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Europe & Central Asia,ECS,0.126,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Fiji,FJI,0.143,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Finland,FIN,0.077,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,France,FRA,0.084,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Gabon,GAB,0.165,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Gambia, The",GMB,0.167,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Germany,DEU,0.084,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Ghana,GHA,0.147,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Greece,GRC,0.135,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Grenada,GRD,0.145,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Guinea,GIN,0.135,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Guinea-Bissau,GNB,0.182,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Guyana,GUY,0.11,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Haiti,HTI,0.164,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,High income,HIC,0.144,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Honduras,HND,0.19,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Hong Kong SAR, China",HKG,0.204,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Hungary,HUN,0.123,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Iceland,ISL,0.125,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,India,IND,0.144,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Indonesia,IDN,0.167,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Iran, Islamic Rep.",IRN,0.148,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Iraq,IRQ,0.189,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Ireland,IRL,0.136,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Israel,ISR,0.142,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Italy,ITA,0.077,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Jamaica,JAM,0.114,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Japan,JPN,0.267,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Jordan,JOR,0.118,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Kazakhstan,KAZ,0.18,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Kenya,KEN,0.152,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Korea, Rep.",KOR,0.103,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Kuwait,KWT,0.076,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Kyrgyz Republic,KGZ,0.178,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Lao PDR,LAO,0.127,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Latin America & Caribbean,LCN,0.17,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Latvia,LVA,0.107,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Lesotho,LSO,0.123,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Liberia,LBR,0.316,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Lithuania,LTU,0.123,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Low income,LIC,0.177,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Lower middle income,LMC,0.153,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Luxembourg,LUX,0.083,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Madagascar,MDG,0.186,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Malawi,MWI,0.12,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Malaysia,MYS,0.141,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Maldives,MDV,0.067,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Mali,MLI,0.148,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Malta,MLT,0.145,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Mauritania,MRT,0.134,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Mauritius,MUS,0.123,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Mexico,MEX,0.137,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Middle East & North Africa,MEA,0.147,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Moldova,MDA,0.188,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Mongolia,MNG,0.122,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Montenegro,MNE,0.125,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Montserrat,MSR,0.156,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Morocco,MAR,0.151,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Mozambique,MOZ,0.135,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Myanmar,MMR,0.174,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Namibia,NAM,0.175,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Nepal,NPL,0.123,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Netherlands,NLD,0.117,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,New Zealand,NZL,0.117,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Nicaragua,NIC,0.184,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Niger,NER,0.141,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Nigeria,NGA,0.212,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,North America,NAC,0.18,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,North Macedonia,MKD,0.158,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Norway,NOR,0.17,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Oman,OMN,0.176,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Pakistan,PAK,0.12,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Panama,PAN,0.163,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Paraguay,PRY,0.138,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Peru,PER,0.192,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Philippines,PHL,0.178,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Poland,POL,0.109,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Portugal,PRT,0.108,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Qatar,QAT,0.145,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Romania,ROU,0.123,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Russian Federation,RUS,0.114,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Rwanda,RWA,0.222,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Sao Tome and Principe,STP,0.145,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Saudi Arabia,SAU,0.133,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Senegal,SEN,0.183,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Serbia,SRB,0.141,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Seychelles,SYC,0.095,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Sierra Leone,SLE,0.23,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Singapore,SGP,0.187,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Sint Maarten (Dutch part),SXM,0.282,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Slovak Republic,SVK,0.116,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Slovenia,SVN,0.104,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,South Africa,ZAF,0.154,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,South Asia,SAS,0.119,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Spain,ESP,0.103,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Sri Lanka,LKA,0.133,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,St. Kitts and Nevis,KNA,0.142,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,St. Lucia,LCA,0.156,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,St. Vincent and the Grenadines,VCT,0.199,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Sub-Saharan Africa,SSF,0.162,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Sudan,SDN,0.149,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Suriname,SUR,0.118,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Sweden,SWE,0.152,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Switzerland,CHE,0.084,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Taiwan, China",TWN,0.215,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Tajikistan,TJK,0.182,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Tanzania,TZA,0.214,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Thailand,THA,0.226,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Togo,TGO,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Trinidad and Tobago,TTO,0.156,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Tunisia,TUN,0.091,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Türkiye,TUR,0.125,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Turks and Caicos Islands,TCA,0.189,..,..,..,..
